state,jurisdiction_id,ahj,cell_count,project_families,strict_classifications,source_statuses
CO,us-co-lone_tree,Lone Tree,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-louisville_co,Louisville Co,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-loveland,Loveland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-milliken,Milliken,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-parker,Parker,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-pueblo_county,Pueblo County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-pueblo_socobd,Pueblo Socobd,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-superior_co,Superior Co,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-thornton,Thornton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-weld_county,Weld County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-westminster,Westminster,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-wheat_ridge,Wheat Ridge,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CO,us-co-windsor,Windsor,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-branford,Branford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-bridgeport,Bridgeport,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-bristol,Bristol,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-cheshire,Cheshire,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-danbury,Danbury,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-enfield,Enfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-fairfield,Fairfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-farmington,Farmington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-glastonbury,Glastonbury,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-greenwich,Greenwich,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-groton,Groton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-guilford,Guilford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-hamden,Hamden,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-hartford,Hartford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-manchester,Manchester,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-mansfield,Mansfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-meriden,Meriden,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-middletown,Middletown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-milford,Milford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-naugatuck,Naugatuck,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-new_britain,New Britain,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-new_haven,New Haven,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-new_london,New London,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-newington,Newington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-newtown,Newtown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-north_haven,North Haven,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-norwalk,Norwalk,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-norwich,Norwich,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-ridgefield,Ridgefield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-shelton,Shelton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-simsbury,Simsbury,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-south_windsor,South Windsor,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-southington,Southington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-stamford,Stamford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-stratford,Stratford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-torrington,Torrington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-trumbull,Trumbull,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-vernon,Vernon,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-wallingford,Wallingford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-waterbury,Waterbury,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-watertown,Watertown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-west_hartford,West Hartford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-west_haven,West Haven,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-wethersfield,Wethersfield,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-windham,Windham,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
CT,us-ct-windsor,Windsor,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-arden,Arden,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-ardencroft,Ardencroft,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-ardentown,Ardentown,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-bellefonte,Bellefonte,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-bethany_beach,Bethany Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-blades,Blades,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-bowers_beach,Bowers Beach,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-cheswold,Cheswold,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-clayton,Clayton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-dagsboro,Dagsboro,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-delmar,Delmar,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-dewey_beach,Dewey Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-dover,Dover,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-elsmere,Elsmere,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-felton,Felton,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-fenwick_island,Fenwick Island,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-frankford,Frankford,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-frederica,Frederica,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-georgetown,Georgetown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-greenwood,Greenwood,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-henlopen_acres,Henlopen Acres,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-kent_county,Kent County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-middletown,Middletown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-millsboro,Millsboro,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-millville,Millville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-new_castle_city,New Castle City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-new_castle_county,New Castle County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-newark,Newark,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-ocean_view,Ocean View,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-odessa,Odessa,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-rehoboth_beach,Rehoboth Beach,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-seaford,Seaford,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-smyrna,Smyrna,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-south_bethany,South Bethany,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-sussex_county,Sussex County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
DE,us-de-townsend,Townsend,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
DE,us-de-wilmington,Wilmington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-boca_raton,Boca Raton,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-brevard_county,Brevard County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-broward_county,Broward County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-cape_coral,Cape Coral,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-charlotte_county,Charlotte County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-clearwater,Clearwater,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-collier_county,Collier County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-coral_springs,Coral Springs,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-flagler_county,Flagler County,1,residential_remodel,FAIL_CLOSED,FAIL_CLOSED
FL,us-fl-fort_lauderdale,Fort Lauderdale,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-gainesville,Gainesville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-hendry_county,Hendry County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-hernando_county,Hernando County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-hialeah,Hialeah,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-highlands_county,Highlands County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-hillsborough_county,Hillsborough County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-hollywood,Hollywood,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-indian_river_county,Indian River County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-jacksonville,Jacksonville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-lake_county,Lake County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-lake_worth_beach,Lake Worth Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-lakeland,Lakeland,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-lee_county,Lee County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-manatee_county,Manatee County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-marion_county,Marion County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-martin_county,Martin County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-miami,Miami,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-miami_dade_county,Miami Dade County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-miramar,Miramar,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-orange_county,Orange County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-orlando,Orlando,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-osceola_county,Osceola County,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-palm_bay,Palm Bay,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-palm_beach_county,Palm Beach County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-pasco_county,Pasco County Building Construction Services,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-pembroke_pines,Pembroke Pines,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-pinellas_county,Pinellas County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-polk_county,Polk County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-pompano_beach,Pompano Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-port_st_lucie,Port St Lucie,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-sarasota,City of Sarasota Building & Permitting,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-sarasota_county,Sarasota County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-seminole_county,Seminole County Building Division,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-st_johns_county,St Johns County,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-st_lucie_county,St. Lucie County Planning and Development Services,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-st_petersburg,St Petersburg,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-tallahassee,Tallahassee,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-tampa,Tampa,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
FL,us-fl-volusia_county,Volusia County Building and Zoning,1,reroof,EXACT_COMPLETE,PUBLISHABLE
FL,us-fl-west_palm_beach,West Palm Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-albany,Albany,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-alpharetta,Alpharetta,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-athens_clarke,Athens Clarke,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-atlanta,Atlanta,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-augusta_richmond,Augusta Richmond,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-brookhaven,Brookhaven,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-canton,Canton,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-chatham_county,Chatham County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-cherokee_county,Cherokee County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-cobb_county,Cobb County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-columbia_county,Columbia County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-columbus_muscogee,Columbus Muscogee,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-commerce,Commerce,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-dalton,Dalton,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-decatur,Decatur,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-dekalb_county,Dekalb County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-douglas,Douglas,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-douglasville,Douglasville,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-dunwoody,Dunwoody,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-forsyth_county,Forsyth County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-fulton_county,Fulton County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-gainesville,Gainesville,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-griffin,Griffin,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-gwinnett_county,Gwinnett County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-hall_county,Hall County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-henry_county,Henry County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-hinesville,Hinesville,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-kennesaw,Kennesaw,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-lawrenceville,Lawrenceville,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-macon_bibb,Macon Bibb,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-marietta,Marietta,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-mcdonough,Mcdonough,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-milton,Milton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-newnan,Newnan,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-paulding_county,Paulding County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-peachtree_city,Peachtree City,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-peachtree_corners,Peachtree Corners,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-richmond_hill,Richmond Hill,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-rome,Rome,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-roswell,Roswell,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-sandy_springs,Sandy Springs,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-savannah,Savannah,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-smyrna,Smyrna,1,residential_remodel,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-snellville,Snellville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-south_fulton,South Fulton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-tucker,City of Tucker Community Development Department,1,residential_remodel,EXACT_COMPLETE,PUBLISHABLE
GA,us-ga-valdosta,City of Valdosta Inspections Department,1,residential_remodel,EXACT_COMPLETE,PUBLISHABLE
GA,us-ga-warner_robins,Warner Robins,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
GA,us-ga-woodstock,City of Woodstock Community Development Department,1,residential_remodel,EXACT_COMPLETE,PUBLISHABLE
HI,us-hi-dhhl,Dhhl,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-east_honolulu,East Honolulu,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-ewa_beach,Ewa Beach,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-ewa_gentry,Ewa Gentry,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-ewa_villages,Ewa Villages,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-halawa,Halawa,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-hawaii_county,Hawaii County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-heeia,Heeia,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-hickam_housing,Hickam Housing,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-honolulu,Honolulu,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-kahaluu,Kahaluu,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-kapolei,Kapolei,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-kauai_county,Kauai County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-kihei,Kihei,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-makaha,Makaha,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-maui_county,Maui County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-mililani_mauka,Mililani Mauka,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-pearl_city,Pearl City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-urban_honolulu,Urban Honolulu,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-wahiawa,Wahiawa,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-waianae,Waianae,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-waikele,Waikele,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
HI,us-hi-waipio,Waipio,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-altoona,Altoona,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-ames,Ames,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-ankeny,Ankeny,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-bettendorf,Bettendorf,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-bondurant,Bondurant,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-boone,Boone,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-burlington,Burlington,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-cedar_county,Cedar County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-cedar_falls,Cedar Falls,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-cedar_rapids,Cedar Rapids,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-clear_lake,Clear Lake,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-clinton,Clinton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-clive,Clive,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-coralville,Coralville,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-council_bluffs,Council Bluffs,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-davenport,Davenport,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-des_moines,Des Moines,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-dubuque,Dubuque,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-fort_dodge,Fort Dodge,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-grimes,Grimes,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-grinnell,Grinnell,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-indianola,Indianola,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-iowa_city,Iowa City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-johnston,Johnston,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-le_mars,Le Mars,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-manchester,Manchester,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-marion,Marion,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-marion_county,Marion County,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-marshalltown,Marshalltown,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-mason_city,Mason City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-muscatine,Muscatine,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-nevada,Nevada,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-newton,Newton,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-north_liberty,North Liberty,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-oskaloosa,Oskaloosa,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-ottumwa,Ottumwa,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-pleasant_hill,Pleasant Hill,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-polk_city,Polk City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
IA,us-ia-sioux_city,Sioux City,1,commercial_tenant_improvement,EXACT_PARTIAL,PUBLISHABLE
